50
278 121 23 1413 1059 1041 1243 1863 886 1534 503 813 1599 375 1577 1307 983 1096 992 2424 804 1205 115 999 1387 2276 1824 490 39 1237 913 317 1358 2288 582 2418 829 678 633 1715 1064 2488 1380 163 363 1809 322 199 406 1314 
123 62 1372 1591 1062 259 1367 386 749 258 475 515 1928 1833 303 10 1751 1133 2040 1237 1700 604 1225 581 2120 441 2390 2442 640 1648 1257 2115 1711 1481 1206 1625 1740 1426 863 2490 1684 1338 505 1112 671 2160 2475 1275 793 867 
12 1346 324 1237 1927 2444 1678 669 1238 1170 1170 2495 786 381 1476 1992 2006 2069 2270 369 2059 1455 559 1416 1419 1230 2428 246 1357 722 1114 221 2068 1438 311 347 234 841 2368 1472 2012 1038 320 298 271 648 1142 2277 217 913 
1498 1128 1220 2057 1396 139 2140 1325 1738 997 2047 1704 71 467 1994 382 2166 2228 1223 886 1200 735 777 372 1033 1048 1021 1028 2178 1238 1941 1176 1219 661 2086 115 2152 1726 1440 242 1575 2339 1946 1646 1658 1440 2028 176 1168 752 
1063 1221 339 1840 445 1373 1740 1466 1253 1418 1557 694 95 276 207 2181 1743 1211 259 684 1454 686 1875 2252 2333 1034 1193 713 1210 1213 317 1125 1286 657 1817 1732 882 1058 2050 987 2476 1107 1681 1423 235 740 2456 1979 803 1567 
163 1109 2254 890 862 939 1924 907 504 1987 2120 822 612 2259 331 1282 1491 65 2340 1041 1052 1168 1001 1585 1444 1236 1177 1400 2067 1980 468 2230 590 1574 1973 304 13 1397 1211 517 2236 831 191 1701 1942 1874 483 933 1939 1675 
827 1843 343 680 928 639 768 2105 2040 336 438 1360 1418 1028 1786 891 1332 1799 2289 1395 1168 2025 2226 212 78 521 2086 561 1454 378 2236 1133 2221 1432 1813 2002 2071 82 1607 463 418 897 675 1836 1925 2461 228 2109 612 1369 
1004 633 2246 2083 845 2325 104 1783 1738 410 1013 1475 396 735 1759 1061 237 182 1143 696 646 413 1594 173 1102 2371 135 182 833 2099 403 689 232 1501 272 2429 1326 1728 1713 1917 991 1578 892 1387 2313 1503 2448 1402 1685 2444 
951 1183 1709 1397 1357 1663 120 344 697 953 2443 1100 1643 176 102 767 1457 280 1348 2022 2197 2339 1101 1941 78 2266 944 1378 21 130 1322 972 165 1884 1221 1522 1047 1341 1866 1745 1147 1810 345 290 838 1799 2409 2295 932 109 
670 629 2448 1771 1423 1378 389 2367 257 410 1349 1579 1382 1515 2315 103 1889 863 297 1256 108 1444 1918 1805 586 256 2457 1847 1403 889 1957 925 370 757 1548 1793 2136 1938 513 2393 2348 714 324 1231 1081 140 186 471 2355 1835 
