50
365 2058 1910 2327 1966 944 1306 238 2291 627 2065 1638 1227 298 623 782 557 242 1371 772 2316 883 2409 932 1809 2260 2182 2195 1300 1076 2428 517 634 690 344 1452 1634 1650 543 278 1129 108 768 2357 1758 1391 639 2315 485 862 
1939 301 597 1849 1233 1258 1609 2267 954 1762 844 2234 2279 330 1777 1476 635 911 1978 1178 1189 608 138 1957 1817 748 2200 2456 563 185 2170 1354 1839 1620 703 1924 378 1165 544 184 1779 240 1271 1558 1922 548 1886 57 311 1365 
87 353 825 225 2310 142 2325 863 1450 1740 2400 2472 595 591 1592 1298 1368 823 1315 1912 1007 594 1004 1130 1005 426 1678 391 484 842 608 571 1195 1433 2149 2357 427 826 720 1877 67 1973 1850 662 64 2294 1960 1432 1969 2128 
2196 477 222 700 459 1227 2479 990 471 463 1832 1079 2386 527 1365 887 384 1792 1714 2457 22 1781 1930 724 1295 1994 1870 755 2279 1340 1735 827 669 1958 380 1128 2037 359 2118  8 2174 302 2440 912 2181 157 652 66 801 1218 
1375 823 499 805 399 1794 1651 2270 1401 282 2462 637 1110 631 1447 1490 611 2336 701 1582 2345 375 1884 1137 139 1566 1294 791 484 2095 2009 1859 1771 1360 164 1022 2006 667 2144 2260 950 2106 1749 2060 1589 696 2402 2201 532 603 
1283 1729 2330 2019 1718 2469 1085 512 2113 421 1460 1622 2280 2083 1835 1296 605 1341 1964 1602 1101 414 1208 350 2474 1650 2398 1228 1351 1783 1831 1486 1012 513 1005 231 482 943 2095 1447 1364 2407 570 2497 1990 2405 1293 1448 1246 757 
550 1200 1171 1758 1550 2497 908 301 1225 1111 2084 1908 97 1948 2421 2455 1031 1756 2250 627 703 1114 534 1273 2463 1377 30 1257 325 129 866 875 1329 2038 1485 1731 887 1246 884 2113 2357 468 373 1307 2417 295 1262 948 2051 2364 
427 254 2330 2314 380 2294 1191 1762 1051 368 1891 769 1243 2072 1659 1580 156 47 326 1040 1012 184 1509 1385 343 278 532 457 78 83 321 506 1690 151 1672 922 2445 1715 184 2348 2083 2076 618 2178 500 2277 1258 656 1176 437 
1697 2188 1973 2058 2426 2316 2336 458 273 2414 1894 594 1772 1084 2097 944 858 895 1511 1042 743 1094 1970 213 2124 2471 1343 2235 627 1371 172 1176 2412 2145 734 2338 813 1922 1648 1086 1837 1042 532 1109 978 1481 906 1836 2376 2417 
1731 1972 2364 1201 1037 840 1172 1232 575 652 104 2099 680 16 596 1415 1206 261 837 354 199 1526 249 731 1488 1227 1065 1246 1916 941 15 1147 1765 2379 1200 303 2072 1225 1535 1499 729 1639 2451 1409 507 547 1676 1713 2161 1366 
920 2360 392 1169 592 732 1248 509 1978 2016 1450 1994 2015 716 725 716 2371 297 1941 1406 1797 170 1898 600 431 1257 1147 2108 471 808 974 243 2021 218 264 1465 951 364 1974 1781 1233 924 1275 748 492 853 1464 363  2 2257 
622 651 1279 20 1251 1711 1277 1251 171 600 911 1145 2195 432 1363 2459 1897 1166 1676 1371 448 409 1148 575 1157 492 280 1474 856 283 1231 1478 2286 1363 350 1038 1926 479 2289 2097 1080 2052 742 2127 2485 957 2087 734 976 1263 
2106 276 1672 2106 2203 1681 98 2484 655 954 1619 739 1284 1405 954 486 1295 380 966 2436 2477 898 1989 719 525 1974 528 1464 208 1504 227 1166 632 751 772 336 2433 871 320 1940 677 791 1531 814 2196 2485 152 2344 365 1118 
2280 342 868 1769 2413 1394 95 442 1710 304 798 1938 322 1431 1541 2447 1767 326 2170 939 1119 347 1730 150 13 278 136 166 122 1853 136 2403 2196 2357 524 961 1251 620 1403 461 2276 1054 1251 98 1337 1645 45 1956 823 2215 
395 1942 1415 977 945 280 107 2433 1798 1582 1786 1935 337 1482 1792 861 2444 1895 1481 199 1208 1257 105 1312 208 1442 1809 253 898 132 2469 145 927 236 2474 1872 516 1434 1805 2315 516 1091 602 853 1426 1246 566 222 641 900 
1773 701 1009 1879 865 1217 821 174 1471 572 1659 292 2069 86 1880 2044 1958 2396 978 115 1063 346 58 1665 51 1484 411 617 558 2404 1517 2332 606 1379 1711 1471 96 1384 498 419 808 2157 711 378 2243 1443 2422 553 1340 2252 
2020 1255 98 2078 421 149 2415 2184 2118 473 2089 2488 305 1547 1367 868 1870 1463 1105 2368 735 1913 877 298 2291 1972 1742 1065 25 1934 817 897 689 2267 476 1110 1268 1743 2147 887 2216 1736 2227 1374 2135 1094 1094 357 1409 2199 
226 2144 1613 2455 2443 1404 1928 1685 1322 805 1119 2139 1703 1808 759 1031 1771 2027 274 1418 1766 2490 2006 1493 216 493 87 1311 850 349 1010 2428 2493 123 2384 1288 380 1812 1825 1702 117 444 193 672 1105 952 1703 1728 480 1977 
1998 2246 820 1504 92 1036 1997 179 2347 1699 1880 2210 1628 1874 1185 1512 2014 1565 824 1340 2119 2293 636 2313 466 1741 765 1021 2321 97 499 1819 1196 1319 2175 1288 1207 524 319 2407 2224 2200 2117 1352 426 2154 364 2440 1220 40 
1280 2191 1185 1917 2004 503 10 1622 1525 2332 1719 2024 1651 1767 2195 1327 1907 2254 703 2227 2161 427 1927 630 1779 2353 285 995 2293 357 2387 2426 48 1073 1843 905 1576 705 27 601 537 598 1477 1041 1218 24 1220 625 2279 1923 
352 792 2351 2279 275 482 984 1912 1478 2130 1121 1365 2056 1169 1290 251 926 367 956 953 2320 346 404 150 239 1622 1526 1459 2247 1305 2234 1452 950 937 83 1225 1420 1068 1989 1750 2050 610 1967 458 631 758 709 1558 2477 517 
