50
914 1930 817 251 817 184 840 91 46 251 2444 2337 799 1200 44 1114 948 1046 1709 86 728 2284 170 2337 1581 961 546 1459 145 1105 2288 1060 536 1957 1311 205 2142 2151 296 2188 1254 1592 877 905 1645 2273 2020 1445 820 1229 
1532 400 1013 1702 237 1446 1515 783 1758 1661 741 398 221 1277 2355 384 334 849 1387 1982 1889 141 2427 1618 1047 424 1392 1919 1869 1064 648 2253 1464 513 1455 1701 811 1823 1336 69 984 2077 467 57 2206 1675 441 40 24 1828 
875 766 1969 2154 2384 1868 78 128 1287 1947 1192 787 553 156 152 2008 1857 964 183 694 2385 1167 1623 1705 76 1330 2232 517 222 2256 1197 1097 1874 2019 751 611 1387 829 739 175 1629 1932 962 2182 940 1115 542 298 931 726 
2344 2168 745 319 1373 822 1649 1105 191 1872 2214 1389 1821 1588 908 1425 2199 2295 2254 1791 1322 235 1223 1137 1269 2163 1104 664 1313 2035 242  9 1703 2339 329 1929 661 830 534 2205 202 1600 2446 876 2041 854 2301 592 2001 907 
2383 2176 1143 2458 813 1264 974 1917 780 1139 304 1022 1149 859 862 330 288 375 12 2175 80 215 1275 26 2443 2168 2232 2244 261 586 651 1496 262 646 307 1075 1911 1281 1844 191 2420 2148 66 2421 507 928 1603 2148 155 1616 
1823 1588 683 1950 466 626 471 199 370 2084 785 2373 1080 2399 520 1387 974 1283 1520 1670 1474 1441 1318 392 214 677 1320 1818 325 328 2286 1000 1916 1821 1803 2382 2447 2274 1433 1669 1858 1070 394 438 969 914 678 795 2197 2198 
2465 24 2491 1283 416 1558 813 589 2228 2490 917 2014 991 333 1335 294 1567 134 1420 501 655 778 1571 1049 68 1393 1964 746 2188 513 1797 2154 537 640 2289 2306 2198 602 395 1926 593 164 292 436 497 1627 2082 2064 613 1002 
1417 1268 632 1841 2318 700 734 634 299 422 1147 948 76 537 1588 1218 1695 139 1820 2090 2065 1265 2254 2358 553 1603 337 135 19 2303 2489 1437 1071 1973 2130 2241 174 364 1727 1825 786 1727 273 2215 2264 713 933 311 852 1605 
2401 1770 371 1007 1628 2276 1462 817 1264 1481 620 1253 1770 544 2079 1400 285 2253 1764 865 430 1403 92 2055 1118 1208 268 903 1519 2473  8 272 1743 1731 1279 2223 1508 241 1892 272 574 13 377 2345 557 2456 97 2194 1061 714 
1911 1491 2117 2003 2398 2087 711 1519 490 1082 1492 1850 1354 2087 1082 1485 1810 1442 1726 1202 1714 1153 67 943 2350 1976 900 2447 523 813 661 2434 2305 278 1938 1055 1217 1501 74 1707 84 1566 2410 1438 1153 992 424 1815 2434 1002 
1870 500 1007 1937 1443 857 1414 2343 805 789 657 318 723 1814 1949 1513 1721 666 515 1796 1226 1951 2214 1136 889 868 980 165 1535 2266 20 905 266 1027 343 1709 1885 609 405 1542 250 2414 1860 973 580 1309 2487 2301 1976 1854 
449 2054 1305 164 690 1046 2384 522 1212 1419 288 1232 1177 554 1111 1520 1115 496 981 372 2038 1231 286 251 1056 2218 1560 2395 872 2388 601 1321 794 1906 337 1484 453 221 2006 517 1641 2294 601 318 1700 1712 690 1668 1061 523 
2040 599 606 1179 2202 514 897 115 410 621 1355 1011 1943 2150 1770 2280 2486 1075 1354 845 1592 495 1991 1045 2165 1192 257 1707 360 1318 1082 2400 770 540 1079 472 1054 829 1939 1464 1450 795 1328 2245 445 1950 2026 1783 525 880 
128 969 227 2120 2014 1244 812 1123 1803 24 2442 385 1276 2064 925 1208 1388 831 2037 828 1148 2339 475 2476 2085 2272 778 463 1555 1303 195 1684 1124 1774 1304 1990 518 968 613 1173 992 1907 410 1120 323 187 2328 1712 1018 717 
1392 2166 557 1867 994 1494 1639 1772 1957 694 1927 2152 1230 1903 278 34 1393 2148 2354 859 821 2198 266 83 819 590 270 1999 1154 1288 217 46 2307 774 765 801 1120 2404 1426 577 1950 2205 1581 681 461 1859 2067 1854 1507 1922 
1565 1180 1620 1832 1263 1291 1274 1533 791 1280 1673 1008 1326 332 634 2091 2486 1754 847 1412 1183 297 2469 264 2330 430 975 1898 1137 1334 172 202 1366 644 886 129 1936 1012 514 1579 2292 1039 87 2470 1372 2073 913 1358 179 1760 
1622 1362 910 443 478 740 2226 305 1490 863 1639 1662 2417 505 2307 804 1986 595 1816 1352 2174 461 1243 1113 431 115 686 197 325 865 1957 799 1079 1719 1243 1557 1312 969 1862 302 1832 2353 817 1749 1710 1976 1405 48 71 2074 
1400 1097 35 143 2210 1818 1611 1748 2015 1936 1465 325 1588 44 896 331 453 2208 1300 2315 1363 1984 1020 2180 85 230 508 343 278 1931 2417 530 528 1304 2025 1590 622 1136 838 1490 1925 1155 667 1013 1199 1563 196 1652 1272 1496 
319 1487 2332 1339 1167 1269 1569 527 464 699 2458 381 1229 486 1685 754 928 1160 743 618 150 168 1773 817 33 1824 1232 229 976 1356 577 147 343 1761 1486 362 1882 1907 889 2347 106 847 228 187 185 766 941 1113 778 536 
1731 928 2056 2356 597 2089 1680 681 1170 1508 2038 1747 1655 2381 2360 1993 244 1743 252 1133 1590 358 1981 670 1897 2166 288 1691 2132 1066 2227 215 846 1784 72 295 225 604 977 1396 2113 515 1995 120 396 1856 966 1992 2451 1218 
626 393 1577 1459 1063 2326 2477 1352 1517 961 2418 1245 1177 765 1881 1249 1060 2106 1853 2037 2354 318 1404 1850 439 653 58 1405 145 1361 1475 2123 1754 1904 2434 317 1731 1264 521 748 2225 440 845 2254 57 226 2355 1117 2333 1709 
2007 1039 879 2263 1741 170 416 1799 427 1914 660 1903 389 2414 1307 1676 1584 538 440 2105 139 1517 45 984 1272 1454 1211 1127 1424 2396 1688 2283 935 68 2046 177 1590 1315 828 2018 729 341 1421 2470 1607 1580 1646 691 971 2086 
297 1110 1104 1694 2094 1228 649 2157 2355 2073 905 1544 1856 693 464 1402 2222 2054 1569 550 1572 2298 2243 1845 1121 1351 2278 267 2042 749 1206 2339 1859 1162 386 305 2390 1035 1315 2245 1960 2220 141 168 413 605 422 135 1512 1992 
2038 584 642 1781 1282 1763 632 1060 2031 1527 661 737 218 20 1899 604 1677 1789 491 1844 386 2451 1565 1880 119 830 2485 1894 2318 349 1386 708 934 2028 2489 1068 1292 1974 980 823 1001 1641 412 71 513 1163 676 2190 1804 19 
1535 2190 2471 1952 1570 1442 282 408 2188 1452 757 1074 2160 543 603 1002 463 747 476 1443 422 329 584 834 1752 2449 1997 2428 992 1301 2448 27 2343 1271 831 266 1565 2465 2026 1254 1418 1635 1180 2430 1031 1783 932 1494 30 260 
1790 452 1941 1226 138 1194 1176 2135 2474 2168 2288 2422 1047 2132 45 1878 1250 463 695 776 1717 2113 2411 397 896 942 1033 1828 1289 2415 2089 579 1720 382 1805 1858 1576 481 346 1551 149 1486 325 48 1118 1723 1926 1220 2186 122 
1996 255 1087 1908 2004 1983 1702 537 164 491 1805 1105 1070 1025 1487 376 1735 564 2209 2081 967 1211 1068 144 1259 1038 1867 2038 2259 1553 2160 1755 1808 2099 15 1313 435 570 702 599 1061  7 1704 984 2384 2043 212 1620 1459 2421 
1201 2426 1132 1121 71 1244 2160 790 782 771 1196 1794 1378 504 1393 246 669 680 816 224 1279 729 1583 1835 565 1468 1379 777 588 1690 2051 641 1617 2035 1763 540 779 275 182 1561 2398 1378 855 1276 735 1101 1522 1404 1781 1190 
480 1913 772 2064 1248 1337 2384 1479 2115 472 670 1666 1113 1139 1201 1728 531 833 855 713 2394 753 944 2102 882 1679 703 1256 1935 1336 2447 2416 749 719 832 850 2056 716 1181 523 40 703 2189 1153 694 2243 1734 77 576 1441 
2143 1822 2195 587 276 577 2266 979 1833 1701 1168 632 469 769 203 1301 1619 2260 869 1653 1635 909 2356 177 915 1903 2420 149 1980 1848 1590 1623 22 137 2210 299 2066 828 130 252 30 1298 884 1851 2068 1088 653 39 2200 1522 
1692 187 1284 401 364 2199 1156 1636 1200 636 2336 1642 1112 2359 1780 822 158 198 1651 1640 450 533 439 187 2384 1359 127 1889 250 2327 2264 795 1366 1048 48 1731 747 1204 867 799 692 704 2441 1804 1915 573 1479 2073 772 1982 
65 1222 15 1856 1409 1251 715 388 641 2318 1567 405 613 434 305 661 2165 2404 1865 1884 703 57 88 644 714 2003 70 2193 428 842 1675 494 916 1690 2350 2326 441 1918 1566 2434 1736 634 1691 1201 1068 848 1862 733 752 79 
