50
1488 1095 1235 1197 1772 2266 2135 865 1750 1593 1402 1363 2371 1577 530 30 1254 810 1413 1973 2047 1728 1744 2041 594 819 844 2429 2396 2213 1726 1384 2160 461 1434 1433 1580 2421 2298 830 366 52 2193 237 481 1576 1619 587 2386 532 
61 785 1113 657 327 1707 328 23 488 224 1088 1067 461 748 380 747 1033 1960 668 831 290 1034 2236 1336 123 217 412 1743 805 1650 1127 2218 2436 1092 375 1615 1651 2055 1638 2140 1131 1578 2059 444 2326 2439 1191 860 1900 711 
543 1042 1745 1631 2378 721 1849 1642 1316 1506 793 1295 76 2081 2388 1803 1196 1539 1358 1686 1179 2489 764 2090 434 1942 2030 477 302 1430 1189 2198 1324 1786 1329 1203  7 2030 345 1323 1036 2490 119 2464 923  7 1767 2119 1546 1977 
157 1578 1967 2273 1168 1253 1716 2050 1730 870 2332 419 568 1157 1058 1898 1212 1065 280 1557 1241 169 400 212 133 1323 1571 1901 2295 1969 1378 2452 1047 2197 2226 1068 2302 294 1970 1533 1164 1803 804 585 460 1862 1335 1672 1780 1615 
2081 1873 1784 2481 2085 1918 157 1156 171 2452 625 401 2404 525 99 982 445 2401 128 2415 286 1293 1718 2443 1878 1030 657 2065 1554 2437 1180 2488 1810 465 1321 1395 1235 1478 1403 1406 1430 2029 1807 187 1406 1906 21 1851 660 150 
1766 946 295 2337 2241 1025 2219 399 590 1274 336 1770 1262 999 2235 1435 1246 2322 414 150 1228 696 1031 536 883 2437 1294 2257 1788 806 2407 2406 605 1554 2243 346 79 815 745 669 2089 2434 2439 2203 933 1027 1138 1031 849 404 
33 930 1101 1064 1466 1984 2353 1612 593 493 2419 1852 1752 524 906 347 870 985 1162 468 1654 751 402 446 1806 187 325 445 1218 26 2201 104 2308 802 1168 1274 1639 2374 1739 2232 367 510 1585 971 1034 2491 1319 756 2329 2481 
1224 335 2085 478 2133 1391 665 1310 688 736 1337 390 840 1145 1192 860 1272 331 734 1863 1416 2454 2373 501 925 907 1844 2244 515 525 2226 1740 861 663 1070 494 2054 1736 1805 243 1324 1994 1985 2164 1991 677 1876 763 2361 111 
1478 1277 1417 1351 630 1194 1110 1326 2291 1626 1852 869 2218 1565 1532 788 911 1086 24 1568 181 200 1062 2166 2364 554 1696 1741 169 1557 704 1648 1686 973 1851 1168 2167 462 1346 1958 2088 2050 327 1806 1115 1859 94 2027 446 1471 
1095 1979 1671 1010 1646 388 416 842 981 585 1251 1685 1085 437 158 437 457 1177 899 1803 636 1839 1354 2315 2497 1321 1675 1443 2200 973 414 796 452 938 658 950 178 1074 1792 1159 511 543 1696 1597 2332 706 886 1641 1883 637 
