50
347 1594 1213 87 1649 1657 1707 655 344 1589 1049 2372 1457 2003 988 1245 1321 243 1332 1768 1585 289 1115 126 812 1380 2176 1209 1605 1271 2015 1952 1717 728 2040 866 1237 99 1521 1581 540 1422 305 1998 926 145 2095 1099 1740 2279 
367 825 69 334 2304 2233 1714 1980 2294 819 2103 1809 1624 1320 1389 16 2186 127 1467 59 560 2008 1482 2218 358 1260 2363 1305 1211 1604 1085 430 1281 1154 764 1085 887 1330 1917 681 1001 1520 2490 1477 340 231 345 1378 358 1813 
1438 919 173 1772 637 531 1884 1852 1836 595 2308 421 1025 1090 427 641 1027 1314 823 1797 847 676 817 2189 2154 1158 2421 1351 1388 279 664 1678 50 837 950 2039 220 1686 244 2057 1133 52 1330 1010 2494 1758 503 1022 1924 1326 
319 272 855 2488 2461 1861 2498 1234 712 1387 1514 229 565 416 2418 368 2456 139 906 1552 1048 2040 1604 1230 550 1599 488 2406 1473 1265 1232 1792 389 939 632 350 300 631 1585 1013 2018 1951 1242 1435 1219 1160 655 27 151 1562 
1579 1199 1102 684 2430 504 2283 1770 410 108 1887 495 752 2276 1434 1384 1479 1735 2015 564 1600 385 1367 342 1821 1438 354 2476 1466 506 390 545 1705 1492 81 487 849 1216 1110 111 1324 497 1958 2076 274 2245 961 1753 332 1828 
1169 1932 2214 1388 1126 387 326 1480 1715 1792 1986 2106 1190 44 2450 123 1883 2151 1340 493 2263 1516 991 573 1093 1265 1670 906 1870 2002 1586 539 286 152 1927 1412 539 2253 1745 1107 398 83 713 440 1479 663 563 863 1667 755 
1356 1430 2272 1199 855 2217 2464 26 1975 1834 2028 1061 1225 1167 1214 652 79 1753 1758 1824 1712 1008 760 2425 1448 2239 1941 863 602 1108 1619 811 1390 243 2010 2245 2460 1975 1123 1935 161 2004 1848 239 671 562 2243 2102 1168 1501 
279 380 1361 1039 1658 1661 778 1099 25 233 1059 496 1044 2449 739 554 1046 2051 1381 1022 338 395 526 1038 634 49 1601 377 2151 1621 731 2430 853 944 2321 11 106 600 2462 1483 2185 1021 1979 729 2322 1570 1283 869 2473 1517 
743 1663 1912 1269 201 1398 1318 654 627 2321 2275 1358 2252 629 1155 2073 1992 1261 1525 1955 244 1210 476 1075 791 299 145 927 20 1470 2444 763 633 708 884 834 2106 1054 1489 233 875 1264 444 1979 745 1599 405 238 1712 782 
1045 1956 1993 1521 531 284 672 2028 63 2044 998  7 1659 1631 715 43 2465 1673 1097 306 759 1973 423 55 304 1168 506 709 258 2218 1492 1303 526 2337 1677 1057 1473 1201 1937 1537 746 435 1544 2405 918 1112 2449 2235 1637 2398 
