50
1861 804 453 271 1662 1726 1860 983 137 1978 263 80 2487 2030 2392 1750 1312 1144 1907 1691 1521 293 507 1237 1591 638 231 1103 845 2391 2001 206 2047 2455 1829 61 533 1190 1044 670 2020 160 2102 2007 2190 847 109 1002 843 2016 
1545 1216 2310 905 1305 253 395 1536 1356 1241 279 2210 1447 2326 1017 777 2387 402 819 2284 2424 339 2444 879 2346 986 578 1307 841 1421 823 1238 137 1985 2143 1442 1091 1391 1830 2447 132 2110 1009 431 1936 2026 1208 676 1280 879 
460 1205 70 1756 2084 1268 1594 162 75 2435 435 2251 26 572 1736 1021 866 327 2412 196 1627 44 2306 1488 1828 595 1015 1888 1271 1147 268 583 2352 338 2339 788 1607 285 2302 534 221 237 285 1599 2161 874 120 527 53 33 
724 1680 1429 1882 669 757 2477 536 146 100 1683 1766 2035 388 2104 726 28 63 1012 1183 598 1233 272 883 332 2434 609 1804 1813 663 1837 37 1195 2119 772 1864 376 2101 1252 1874 2202 1788 1140 589 1028 2097 1316 2408 1012 2328 
1091 462 2413 1364 198 1597 150 807 901 1963 1470 1591 853 166 1210 1625 882 438 1226 987 1165 2280 275 1157 370 155 2106 1686 63 619 366  7 1081 279 223 1279 1876 373 2087 1629 2336 2409 720 689 75 782 1166 958 1221 2393 
797 1238 1025 2424 2395 1395 79 2002 1933 1494 1473 2299 1501 54 1430 1724 186 2158 949 1125 1288 2138 1034 860 327 2462 1643 346 2272 1716 1591 569 454 116 493 1701 364 1924 1203 1149 918 1528 2301 1272 1583 1231 1848 621 2242 298 
598 2382 2436 1632 742 1615 1594 1237 813 218 1805 2404 787 2259 1373 132 313 1737 2056 368 1738 475 1897 1539 599 2332 1623 2447 453 1365 1597 1051 99 385 1535 841 2001 1982 931 1666 2200 236 1571 1840 2496 444 1972 1661 1033 1529 
2029 1623 856 1426 2015 1455 110 1138 254 1915 1355 1852 1818 1454 1089 854 1147 590 1688 2078 1109 240 2315 180 2080 1163 1976 405 324 1861 786 2353 984 494 132 499 1949 242 489 1055 1010 1844 1759 328 2150 349 1182 798 2291 1722 
376 900 1963 1543 2432 395 206 1908 800 530 121 438 1736 2458 932 720 457 1733 2314 2299 289 824 495 900 1153 146 1249 1187 2296 2393 410 1524 793 1225 568 726 1620 774 1486 1273 157 460 563 745 418 1496 1465 2227 729 1279 
2026 2370 2104 22 771 2109 1520 872 796 1316 765 58 1692 411 1283 2260 1137 1756 1887 1475 1881 2044 1935 2444 289 1205 1440 1754 933 1022 1885 459 892 341 1833 515 2450 853 1388 2099 1021 1005 2157 214 1416 2293 1326 1405 401 713 
381 2282 257 1168 2226 1898 2374 19  4 2159 2393 1890 118 2137 2231 804 153 1034 509 393 633 1531 1398 1642 597 315 1435 1923 1720 1836 137 953 470 1746 974 1549 1145 848 1568 1149 507 313 1891 1977 2450 475 281 103 1509 791 
1848 2142 1174 747 136 1771 1062 1572 46 1634 2260 1535 88 231 2134 1062 1780 2131 762 2200 2132 121 13 1524 2098 2463 1999 1232 1419 2360 875 767 2002 2049 366 990 172 1428 62 1570 1915 2323 606 2003 1406 1592 1917 686 1223 179 
1738 855 300 1751 2379 1250 566 730 1334 837 590 2209 457 1444 1758 823 2435 782 1104 1349 2353 519 24 1811 22 1430 903 1939 968 978 970 206 1833 122 1957 565 224 1376 1295 1559 2213 1886 1268 170 2182 1879 994 2117 161 950 
967 1366 1469 991 2029 343 2422 1784 2282 2242 262 2104 2449 948 2226 758 1513 2450 2134 308 1509 700 1046 1630 870 729 1009 716 346 22 518 165 241 1987 1157 2270 2330 2431 407 964 2173 669 568 2122 1617 1646 1733 1982 449 1367 
2291 810 2067 2189 2440 1790 418 2301 1358 2117 2324 1877 1134 1417 216 1143 39 47 1074 446 1011 2100 2468 432 574 437 2078 2307 2420 1379 27 1063 2190 946 752 982 1588 23 784 447 992 1960 1176 2126 877 1392 770 916 291 696 
215 155 296 183 587 2223 620 1517 2030 540 397 2057 1603 1439 1856 1208 2421 944 1231 2057 243 1075 1517 1419 701 1246 1664 323 1015 807 1020 1230 962 168 265 1549 2391 885 567 774 278 2316 1683 733 1255 1039 1941 1176 1984 2024 
734 2227 1951 1103 2499 153 2350 515 1828 2217 1322 348 2299 2285 1869 64 186 612 2301 2105 1386 1431 1921 570 1017 676 461 1810 705 2445 1335 291 2173 786 1394 1024 2291 96 1539 1620 1165 361 820 964 1498 1541 2380 1685 2154 1034 
1290 1040 2465 2064 462 982 240 924 293 2297 2221 480 1440 1894 118 1687 1770 1262 635 809 1734 1801 23 1406 1617 1521 448 350 2058 102 1384 849 2494 201 413 1809 36 2005 1585 1681 655 1306 2161 2095 2053 1131 1282 1323 1245 1918 
985 479 1219 1008 1886 1688 1381 2334 2038 940 1288 922 641 134 2476 2406 1943 12 1911 1028 1693 1418 1187 206 1014 740 189 2296 915 1435 1714 1900 1914 1785 408 1300 2326 1790 1134 1864 1582 1274 1639 2223 1409 1615 2129 852 1627 392 
733 820 1811 1920 2378 325 1512 67 1473 2427 1502 2040 1828 917 177 2236 1069  3 378 1056 1868 1960 2330 1007 1683 1239 122 164 944 1749 557 1677 1421 2368 2449 151 1545 1461 218 518 1388 1721 58 2068 1490 236 657 59 239 1035 
1115 959 1848 946 1966 2383 1037 940 48 1981 1541 605 10 1814 1825 2459 1965 870 272 2184 240 513 257 1651 81 1747 739 738 1806 2330 626 1774 790 1326 220 1608 1209 109 49 109 2091 442 2066 953 2257 1391 2265 1722 1113 37 
1406 206 1902 1663 1857 836 2262 96 1574 1569 2426 1052 843 716 1230 2415 1177 1292 24 1226 1401 967 1668 2320 1921 1425 63 1686 2000 1177 575 906 1383 2478 1422 2092 814 1184 2188 1240 1605 2114 1145 2448 1683 2375 1215 360 1167 1240 
438 1421 1059 958 1241 480 1236 1304 2166 736 1333 1594 494 1568 1572 1916 1160 1238 1953 2200 1330 1058 1815 2475 2359 2350 1203 2426 1562 1222 1166 2000 1495 2226 458 236 1558 1694 393 77 1282 578 1671 1777 2147 2095 45 2159 2185 1998 
1860 1015 1909 27 2343 1768 2377 1046 546 291 1120 565 2291 116 291 1601 1704 701 2148 949 778 930 1528 1301 1559 27 896 1605 2186 1933 1103 398 449 512 425 292 1132 1654 190 1679 1945 162 2244 588 1630 1387 1042 835 940 690 
636 1719 472 2164 1872 2032 1043 269 1137 730 1054 1092 2480 1503 457 406 647 1589 912 2189 2120 358 2352 716 2298 1482 955 840 1169 1896 1530 1806 2467 855 322 1839 387 1366 960 376 948 2015 1468 928 2370 1925 186 518 2367 1099 
1559 1987 309 1411 1556 107 1746 11 948 1767 1907 2478 1073 1874 2185 248 66 72 466 1026 448 266 541 1917 1194 412 194 233 2282 61 1332 1341 2049 1641 1605 1105 600 2203 1116 1548 1470 1876 379 1396 102 64 1644 168 137 962 
1195 1937 1228 588 206 1274 2352 401 1507 986 462 1691 2328 1363 2184 285 2468 285 2488 2437 1833 1458 665 1064 1706 767 1129 2202 936 118 664 983 907 1892 423 1114 2019 276 1515 1026 1262 829 218 2442 2193 1254 1579 2161 1539 1567 
950 2225 1878 1615 2141 1084 1235 2122 787 1023 2240 1451 2006 2000 2196 1281 614 1715 409 981 1593 524 1810 663 466 355 1918 2046 1369 2309 2465 2319 2034 1843 287 1676 1780 1522 1298 67 1397 2391 370 2255 743 1418 1036 1357 1985 1446 
1190 1079 1970 1852 1742 1288 2208 12 2186 1077 2322 2152 2248 708 347 1387 1236 2127 1761 1387 1046 658 130 269 413 873 1687 1450 1082 25 1748 2272 1104 1218 476 1698  6 184 563 2193 113 385 697 1214 2445 1044 1453 1182 2024 715 
69 570 1373 1551 2191 639 2424 231 941 1006 256 189 2130 212 1407 106 1910 1413 1643 2473 2458 608 1710 655 1822 1656 1700 776 1690 1224 343 1759 646 568 2162 338 1207 2086 1921 2148 592 2177 2337 1574 2389 1244 1680 651 1510 2175 
1977 320 284 39 976 958 1695 1528 586 885 1604 929 1496 1102 1498 1158 292 205 2096 2213 1206 1540 1890 1043 614 631 1140 1147 135 1502 822 964 1822 1106 1003 298 917 1551 678 1503 2436 2282 1285 285 885 283 295 1177 1840 2392 
2243 546 1432 1633 442 2047 1117 1582 694 104 584 368 1068 1258 327 2071 1557 1244 1122 2235 1599 2411 870 384 196 607 2019 491 1784 1360 1735 1527 758 668 2013 52 215 1982 486 2261 2086 2422 129 2006 1181 456 1577 1590 552 1552 
177 2152 1463 1047 36 511 1654 908 2354 2291 1120 1590 170 1878 2258 1035 783 1325 517 1269 2438 1455 44 1419 961 1225 1876 1391 315 1280 443 492 932 758 392 2321 121 898 729 2475 689 1849 417 2212 79 175 747 862 352 117 
984 290 1572 1028 1710 1386 1105 2438 277 1420 1218 2072 764 1003 1682 1156 824 1803 2055 405 630 1596 1106 1048 1308 1185 75 2056 900 428 1025 736 2070 97 616 1280 335 1721 70 1964 1993 141 1536 257 1144 2070 266 820 1373 1173 
77 2004 269 1183 552 430 2368 627 1338 2120 2407 2363 356 1978 1312 972 2110 1648 193 2181 1112 2186 2322 1501 1296 2318 1071 1562 638 2445 1587 2067 801 708 750 205 1138 618 2184 1328 1591 2092 1191 1947 422  4 1772 32 1652 1965 
1065 1616 504 2239 617 652 2057 1689 1066 1547 486 153 1114 139 861 1864 344 852 1335 28 2180 426 972 2224 1225 246 2228 497 279 232 1315 196 700 671 2436 1318 1323 1993 1859 2389 2393 1197 1394 1007 1336 2255 1724 532 1959 1911 
560 492 1189 385 216 2414 631 2444 1764 2262 1528 579 2459 2228 102 1247 2398 1425 2092 609 166 1985 1806 1560 1845 1994 1315 1069 26 2127 480 1939 119 1669 2324 335 435 1807 1631 2199 422 2011 1630 1733 591 1732 480 1842 657 1424 
2451 2175 910 610 1235 255 104 1403 176 131 1030 2008 2070 1149 29 746 336 464 1405 1967 1516 1827 330 1998 2412 921 1231 1744 263 740 669 215 416 1579 825 1651 686 2281 554 862 2412 436 1722 1982 437 1751 1580 773 1067 486 
1592 1435 2313 1922 934 1078 1696 2165 322 1959 1757 991 1026 2173 70 703 177 2108 485 2083 470 1749 20 1044 84 457 295 1664 83 215 2150 1675 1650 816 2450 84 1894 1646 2249 1068 2457 1507 2060 984 32 982 539 1561 591 1024 
1145 2413 1626 1165 958 1710 474 1253 874 557 320 1877 1085 1971 1545 1035 2055 2291 1533 657 859 1490 1016 1771 1326 2400 254 1866 1462 845 1742 107 758 868 124 1716 1430 598 1822 1157  8 2142 534 1093 1613 931 980 21 722 1365 
678 433 355 546 2205 1682 446 2459 2400 1908 2156 1642 2015 414 1363 991 983 293 1590 1657 1450 450 151 836 395 617 1767 227 638 1341 1592 168 627 1947 2066 332 2481 12 1643 1233 773 1299 1728 1640 1713 591 132 1548 2236 574 
2057 39 1024 2209 875 1419 326 1495 1646 2316 1688 2090 2484 2315 389 2050 147 371 914 1790 456 1687 1941 2184 828  7 275 960 1555 12 1534 1113 1403 1410 2174 2278 329  0 125 827 2316 1814 417 1152 481 806 702 1981 29 468 
123 486 2156 2065 170 484 2072 1798 296 2479 662 1830 2444 2065 740 2118 695 2421 2118 821 2100 1934 1487 1369 586 820 1027 140 301 1057 609 1777 395 1617 1342 1917 2101 2266 67 1249 2245 729 579 2190 1646 171 1808 2342 1444 279 
2015 1044 1065 2354 2413 504 674 940 644 2328 849 105 1605 96 1722 1799 2014 175 1565 933 1424 162 515 855 2352 2161 2378 513 855 1322 792 1722 2366 1857 1576 1131 1213 1103 924 1858 2283 1773 815 240 1870 1390 2039 236 417 2456 
21 694 118 536 1549 2471 198 1428 1836 2405 1602 1480 1628 321 2189 2056 304 903 2011 1228 1613 1794 502 2428 2034 1224 170 425 312 588 381 333 134 500 870 1683 1823 2420 1963 1159 1177 2418 1491 305 239 1180 1214 543 2083 2077 
1772 1196 1372 1126 2477 2258 1202 1499 1536 366 939 1917 699 1073 1269 421 1609 592 1693 1072 603 371 2342 946 2028 81 2127 742 1977 1710 320 101 1759 544 79 588 1654 133 2087 2042 499 527 1460 50 452 1581 1824 2061 1026 1017 
1986 1629 240 1828 76 2269 762 1055 1863 239 1617 1035 1692 876 431 623 316 2086 756 2404 1628 1255 1783 1940 157 2235 1022 1981 1797 2048 1851 1283 29 2091 1963 1457 1860 225 12 1224 1816 1630 1111 2360 1358 1543 483 1675 2481 1239 
431 1609 1346 2214 2402 1504 1949 2276 2337 98 676 1688 233 705 1280 2197 1015 1992 1274 2379 716 1943 361 1828 1803 1720 2223 2287 2247 2204 2378 178 165 1225 1244 67 1581 2045 1195 1418 2144 1871 1959 1229 1429 739 926 2444 231 1053 
